,name,count
31143,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.sessionmaker.__call__,1
31144,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-object.__init__,1
31145,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-object.__repr__,1
31146,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.close,1
31147,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.query,1
31148,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-logging.Logger.error,1
31149,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.commit,1
31150,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.add,1
31151,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.query.Query.filter_by,1
31152,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.__init__-object.__init__,1
31153,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.__init__-logging.Logger.debug,1
31154,autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.__init__-sqlalchemy.orm.session.sessionmaker.__init__,1
31155,autogpts.ZEROAGPT_04.forge.sdk.agent_test.test_list_tasks-object.__init__,1
31156,autogpts.ZEROAGPT_04.forge.sdk.agent_test.test_get_task-object.__init__,1
31157,autogpts.ZEROAGPT_04.forge.sdk.agent_test.test_get_artifact-object.__init__,1
31158,autogpts.ZEROAGPT_04.forge.sdk.agent_test.test_create_task-object.__init__,1
31159,autogpts.ZEROAGPT_04.forge.sdk.agent_test.test_create_task-str.__eq__,1
31160,autogpts.ZEROAGPT_04.forge.sdk.agent_test.test_create_artifact-object.__init__,1
31161,autogpts.ZEROAGPT_04.forge.sdk.agent_test.agent-autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.__init__,1
31162,autogpts.ZEROAGPT_04.forge.sdk.agent_test.agent-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.__init__,1
31163,autogpts.ZEROAGPT_04.forge.sdk.agent_test.agent-autogpts.ZEROAGPT_04.forge.sdk.workspace.LocalWorkspace.__init__,1
31164,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.list_tasks-object.__init__,1
31165,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.list_tasks-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.list_tasks,1
31166,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.list_steps-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.list_steps,1
31167,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.list_steps-object.__init__,1
31168,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.list_artifacts-object.__init__,1
31169,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.list_artifacts-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.list_artifacts,1
31170,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_task-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.get_task,1
31171,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_step-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.get_step,1
31172,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_artifact-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.get_artifact,1
31173,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_artifact-io.BytesIO.__init__,1
31174,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_artifact-str.__contains__,1
31175,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_agent_app-logging.Logger.warning,1
31176,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_agent_app-pathlib.Path.resolve,1
31177,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.get_agent_app-pathlib.Path.__new__,1
31178,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.create_task-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_task,1
31179,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.create_artifact-str.endswith,1
31180,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.create_artifact-int.__mul__,1
31181,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.create_artifact-object.__repr__,1
31182,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.create_artifact-bytes.__add__,1
31183,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.create_artifact-autogpts.ZEROAGPT_04.forge.sdk.db.AgentDB.create_artifact,1
31184,autogpts.ZEROAGPT_04.forge.sdk.agent.Agent.__init__-autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.__init__,1
31185,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.validate_url.wrapper-int.__gt__,1
31186,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.validate_url.wrapper-BaseException.__init__,1
31187,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-bs4.BeautifulSoup.__init__,1
31188,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-typing.Generator.__next__,1
31189,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-str.strip,1
31190,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-str.split,1
31191,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-str.join,1
31192,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-bs4.element.PageElement.get_text,1
31193,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_text_with_selenium-str.splitlines,1
31194,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.scrape_links_with_selenium-bs4.BeautifulSoup.__init__,1
31195,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.read_webpage-int.__gt__,1
31196,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.read_webpage-object.__init__,1
31197,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.read_webpage-slice.__init__,1
31198,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.read_webpage-str.__add__,1
31199,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.read_webpage-list.__getitem__,1
31200,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.open_page_in_browser-object.__repr__,1
31201,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.open_page_in_browser-pathlib.Path.exists,1
31202,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.open_page_in_browser-logging.Logger.setLevel,1
31203,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.open_page_in_browser-dict.__getitem__,1
31204,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.open_page_in_browser-pathlib.Path.__new__,1
31205,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.extract_hyperlinks-bs4.element.Tag.find_all,1
31206,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_selenium.check_local_file_access-str.startswith,1
31207,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_search.web_search-int.__ge__,1
31208,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_search.web_search-int.__add__,1
31209,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_search.web_search-list.__init__,1
31210,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_search.web_search-itertools.islice.__init__,1
31211,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_search.safe_google_results-bytes.decode,1
31212,autogpts.ZEROAGPT_04.forge.sdk.abilities.web.web_search.safe_google_results-str.encode,1
31213,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-object.__ne__,1
31214,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-set.__init__,1
31215,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-BaseException.__init__,1
31216,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-types.MappingProxyType.keys,1
31217,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-inspect.Signature.parameters,1
31218,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-set.add,1
31219,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.ability.decorator-object.__init__,1
31220,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.split,1
31221,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-int.__gt__,1
31222,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.__getitem__,1
31223,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.lower,1
31224,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.replace,1
31225,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-BaseException.__str__,1
31226,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-slice.__init__,1
31227,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-list.__getitem__,1
31228,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities-list.__contains__,1
31229,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.abilities_description-dict.__getitem__,1
31230,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.abilities_description-dict.items,1
31231,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.abilities_description-dict.__setitem__,1
31232,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.abilities_description-typing.Mapping.__contains__,1
31233,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.abilities_description-str.__ne__,1
31234,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.abilities_description-str.__add__,1
31235,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.__init__-autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
31236,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.Ability.__str__-str.__getitem__,1
31237,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.Ability.__str__-slice.__init__,1
31238,autogpts.ZEROAGPT_04.forge.sdk.abilities.registry.Ability.__str__-str.__add__,1
31239,autogpts.ZEROAGPT_04.forge.sdk.abilities.finish.finish-logging.Logger.info,1
31240,autogpts.ZEROAGPT_04.forge.sdk.abilities.file_system.files.write_file-str.split,1
31241,autogpts.ZEROAGPT_04.forge.sdk.abilities.file_system.files.write_file-list.__getitem__,1
31242,autogpts.ZEROAGPT_04.forge.sdk.abilities.file_system.files.list_files-object.__repr__,1
31243,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-BaseException.__init__,1
31244,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-logging.Logger.debug,1
31245,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.orm.query.Query.order_by,1
31246,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.orm.query.Query.filter,1
31247,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.orm.session.Session.__enter__,1
31248,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.sql.operators.ColumnOperators.__eq__,1
31249,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.orm.session.sessionmaker.__call__,1
31250,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.orm.query.Query.all,1
31251,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-sqlalchemy.orm.session.Session.query,1
31252,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_chat_history-logging.Logger.error,1
31253,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-BaseException.__init__,1
31254,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-logging.Logger.debug,1
31255,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.orm.session.Session.__enter__,1
31256,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.orm.query.Query.order_by,1
31257,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.orm.query.Query.filter,1
31258,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.sql.operators.ColumnOperators.__eq__,1
31259,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.orm.session.sessionmaker.__call__,1
31260,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.orm.session.Session.query,1
31261,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-logging.Logger.error,1
31262,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.get_action_history-sqlalchemy.orm.query.Query.all,1
31263,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-object.__init__,1
31264,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-logging.Logger.debug,1
31265,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-sqlalchemy.orm.session.Session.__enter__,1
31266,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-sqlalchemy.orm.session.Session.refresh,1
31267,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-object.__repr__,1
31268,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-sqlalchemy.orm.session.sessionmaker.__call__,1
31269,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-logging.Logger.error,1
31270,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-sqlalchemy.orm.session.Session.commit,1
31271,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.create_action-sqlalchemy.orm.session.Session.add,1
31272,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-logging.Logger.debug,1
31273,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-sqlalchemy.orm.session.Session.__enter__,1
31274,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-sqlalchemy.orm.session.Session.refresh,1
31275,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-object.__init__,1
31276,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-object.__repr__,1
31277,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-sqlalchemy.orm.session.sessionmaker.__call__,1
31278,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-logging.Logger.error,1
31279,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-sqlalchemy.orm.session.Session.commit,1
31280,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message-sqlalchemy.orm.session.Session.add,1
31281,autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_history-autogpts.ZEROAGPT_04.forge.db.ForgeDatabase.add_chat_message,1
31282,autogpts.ZEROAGPT_04.forge.agent.ForgeAgent.execute_step-str.__add__,1
31283,autogpts.ZEROAGPT_04.forge.agent.ForgeAgent.create_task-int.__gt__,1
31284,autogpts.ZEROAGPT_04.forge.agent.ForgeAgent.create_task-slice.__init__,1
31285,autogpts.ZEROAGPT_04.forge.agent.ForgeAgent.__init__-object.__init__,1
31286,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_read_write_delete_exists-bytes.__eq__,1
31287,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.exists,1
31288,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.read,1
31289,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.delete,1
31290,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.write,1
31291,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.__init__,1
31292,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_list-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list,1
31293,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_list-object.__eq__,1
31294,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_list-set.__init__,1
31295,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_list-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.write,1
31296,autogpts.ZEROAGPT_03.forge.sdk.workspace_test.test_local_list-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.__init__,1
31297,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.write-io.BufferedWriter.write,1
31298,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.write-io.BufferedWriter.__enter__,1
31299,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.write-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path,1
31300,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.readlines-io.BufferedReader.__enter__,1
31301,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.readlines-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path,1
31302,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.readlines-io.IOBase.readlines,1
31303,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.read-io.BufferedReader.__enter__,1
31304,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.read-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path,1
31305,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.read-io.BufferedIOBase.read,1
31306,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-typing.Generator.__next__,1
31307,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-list.append,1
31308,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-pathlib.PurePath.relative_to,1
31309,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-pathlib.Path.is_dir,1
31310,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-object.__repr__,1
31311,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-pathlib.Path.iterdir,1
31312,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path,1
31313,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.list-pathlib.Path.is_file,1
31314,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.exists-pathlib.Path.exists,1
31315,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.exists-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path,1
31316,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.delete-autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path,1
31317,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path-str.startswith,1
31318,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path-BaseException.__init__,1
31319,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path-str.__getitem__,1
31320,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path-slice.__init__,1
31321,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace._resolve_path-object.__repr__,1
31322,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.__init__-pathlib.Path.resolve,1
31323,autogpts.ZEROAGPT_03.forge.sdk.workspace.LocalWorkspace.__init__-pathlib.Path.__new__,1
31324,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.load_prompt-logging.Logger.debug,1
31325,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.load_prompt-logging.Logger.error,1
31326,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.get_closest_match-logging.Logger.info,1
31327,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.get_closest_match-logging.Logger.error,1
31328,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.get_closest_match-list.__getitem__,1
31329,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.get_closest_match-logging.Logger.debug,1
31330,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.get_closest_match-str.join,1
31331,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.__init__-autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.get_closest_match,1
31332,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.__init__-str.__contains__,1
31333,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.__init__-logging.Logger.error,1
31334,autogpts.ZEROAGPT_03.forge.sdk.prompting.PromptEngine.__init__-logging.Logger.debug,1
31335,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_website_memory-logging.Logger.info,1
31336,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_website_memory-logging.Logger.error,1
31337,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_chat_memory-logging.Logger.info,1
31338,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_chat_memory-dict.__getitem__,1
31339,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_chat_memory-logging.Logger.error,1
31340,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_ability_memory-logging.Logger.info,1
31341,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_tools.add_ability_memory-logging.Logger.error,1
31342,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_update-hashlib._Hash.hexdigest,1
31343,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_update-str.__getitem__,1
31344,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_update-slice.__init__,1
31345,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_update-str.encode,1
31346,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_query-int.__eq__,1
31347,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_delete-hashlib._Hash.hexdigest,1
31348,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_delete-str.__getitem__,1
31349,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_delete-slice.__init__,1
31350,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_delete-str.encode,1
31351,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_add-hashlib._Hash.hexdigest,1
31352,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_add-str.__getitem__,1
31353,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_add-slice.__init__,1
31354,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore_test.test_add-str.encode,1
31355,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore.ChromaMemStore.query-dict.__setitem__,1
31356,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore.ChromaMemStore.get-dict.__setitem__,1
31357,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore.ChromaMemStore.add-hashlib._Hash.hexdigest,1
31358,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore.ChromaMemStore.add-str.__getitem__,1
31359,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore.ChromaMemStore.add-slice.__init__,1
31360,autogpts.ZEROAGPT_03.forge.sdk.memory.memstore.ChromaMemStore.add-str.encode,1
31361,autogpts.ZEROAGPT_03.forge.sdk.llm.transcribe_audio-logging.Logger.error,1
31362,autogpts.ZEROAGPT_03.forge.sdk.llm.create_text_embedding_request-logging.Logger.error,1
31363,autogpts.ZEROAGPT_03.forge.sdk.llm.create_chat_embedding_request-logging.Logger.error,1
31364,autogpts.ZEROAGPT_03.forge.sdk.llm.chat_completion_request-logging.Logger.error,1
31365,autogpts.ZEROAGPT_03.forge.sdk.llm.chat_completion_request-dict.__setitem__,1
31366,autogpts.ZEROAGPT_03.forge.sdk.llm.chat_completion_request-dict.__getitem__,1
31367,autogpts.ZEROAGPT_03.forge.sdk.forge_log.formatter_message-str.replace,1
31368,autogpts.ZEROAGPT_03.forge.sdk.forge_log.format_word-str.replace,1
31369,autogpts.ZEROAGPT_03.forge.sdk.forge_log.format_word-str.__add__,1
31370,autogpts.ZEROAGPT_03.forge.sdk.forge_log.QueueLogger.__init__-logging.handlers.QueueHandler.__init__,1
31371,autogpts.ZEROAGPT_03.forge.sdk.forge_log.QueueLogger.__init__-logging.Logger.__init__,1
31372,autogpts.ZEROAGPT_03.forge.sdk.forge_log.QueueLogger.__init__-queue.Queue.__init__,1
31373,autogpts.ZEROAGPT_03.forge.sdk.forge_log.QueueLogger.__init__-logging.Logger.addHandler,1
31374,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.chat-logging.Logger.isEnabledFor,1
31375,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.chat-logging.Logger._log,1
31376,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.chat-dict.get,1
31377,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.__init__-logging.handlers.QueueHandler.__init__,1
31378,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.__init__-autogpts.ZEROAGPT_03.forge.sdk.forge_log.ConsoleFormatter.__init__,1
31379,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.__init__-logging.Logger.__init__,1
31380,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.__init__-logging.Logger.addHandler,1
31381,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.__init__-logging.StreamHandler.__init__,1
31382,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ForgeLogger.__init__-queue.Queue.__init__,1
31383,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ConsoleFormatter.format-logging.Formatter.format,1
31384,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ConsoleFormatter.format-typing.Mapping.__contains__,1
31385,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ConsoleFormatter.format-dict.__getitem__,1
31386,autogpts.ZEROAGPT_03.forge.sdk.forge_log.ConsoleFormatter.format-str.__add__,1
